"","SITE_ID","YEAR","LANDAREA","PFOR","PWETL","PURB","PAGT","RDDENS","POPDENS","ELEV","PRECIP_M","SAMPLED.x","DATECHEM","TEAM_ID.x","SAMP_LOC","PHSTVL","PHSTVLF","COND","CONDF","ANC","ANCF","TURB","TURBF","TSS","TSSF","COLOR","COLORF","DOC","DOCF","DIC","DICF","PTL","PTLF","SE","SEF","CA","CAF","MG","MGF","NA.","NAF","K","KF","NH4","NH4F","SO4","SO4F","NO3","NO3F","CL","CLF","NTL","NTLF","ZN","ZNF","SIO2","SIO2F","H","OH","HCO3","CO3","ALKCALC","CATSUM","ANSUM","ANDEF","SOBC","IONSTR","BALANCE","ORGION","CONCAL","CONDHO","DAY_SHIP","COM_LAB","COM_FLD","COM_IM","VISIT_NO","SITENAME","STATE","SOURCE","PROB_SITE","INDEX_SAMPTYPE","INDXVIS_BENT","RT_WSA","ECOREGL3","ECOWSA9","HUC","XWIDTH","ABUNDTOT_OTU","ABUNDTOT","TOTLNIND","TOTLRICH","DOM1TAXA","DOM1PIND","DOM3PIND","DOM5PIND","HPRIME","SIMPSON","HBI","CHIRRICH","CHIRPTAX","CHIRPIND","EPHERICH","EPHEPTAX","EPHEPIND","PLECRICH","PLECPTAX","PLECPIND","TRICRICH","TRICPTAX","TRICPIND","EPT_RICH","EPT_PTAX","EPT_PIND","NOINRICH","NOINPTAX","NOINPIND","MOLLRICH","MOLLPTAX","MOLLPIND","ODONRICH","ODONPTAX","ODONPIND","MITERICH","MITEPTAX","MITEPIND","COLPRICH","COLPPTAX","COLPPIND","AMPHRICH","AMPHPTAX","AMPHPIND","OLLERICH","OLLEPTAX","OLLEPIND","COFIRICH","COFIPTAX","COFIPIND","COGARICH","COGAPTAX","COGAPIND","PREDRICH","PREDPTAX","PREDPIND","SCRPRICH","SCRPPTAX","SCRPPIND","SHRDRICH","SHRDPTAX","SHRDPIND","INTLRICH","INTLPTAX","INTLPIND","FACLRICH","FACLPTAX","FACLPIND","TOLRRICH","TOLRPTAX","TOLRPIND","TL01RICH","TL01PTAX","TL01PIND","TL23RICH","TL23PTAX","TL23PIND","TL45RICH","TL45PTAX","TL45PIND","TL67RICH","TL67PTAX","TL67PIND","TL89RICH","TL89PTAX","TL89PIND","CLNGRICH","CLNGPTAX","CLNGPIND","BURRRICH","BURRPTAX","BURRPIND","CLMBRICH","CLMBPTAX","CLMBPIND","SWIMRICH","SWIMPTAX","SWIMPIND","SPRLRICH","SPRLPTAX","SPRLPIND","TL03PIND","TL03PTAX","TL03RICH","TL05PIND","TL05PTAX","TL05RICH","TL07PIND","TL07PTAX","TL07RICH","EXOTRICH","EXOTPIND","EPHE_PT","INTL_PT","EPT_PT","BURR_PT","SCRP_PT","HPRI_PT","MMI_WSA","COMP_PT","DIVS_PT","FEED_PT","HABT_PT","RICH_PT","TOLR_PT","MMI_WSABEST","OE_5_3REG","DATE_COL","TEAM_ID.y","NINTRVL","SWIDTH","FLOW","FLOW_CFS","FLOWMETH","COMM_FLW","SAMPLED.y","XS_AREA"
"11","IAW02344-0103",2004,93.12,0.22,0.13,0.41,92.21,2.61,6.64,384,0.679,"Yes","06/22/2004",1,"F",8.08," ",1057," ",7190.8," ",66.4," ",104.2," ",15," ",6.18," ",72.79,"H7",403,"H34",0,"B",7765.1,"H275",2523," ",1260.6,"H248",238.6," ",2.5," ",5307.9,"H146",75.4," ",352,"H11",1938,"H34",17.3,"H219",25.79," ",0.008,1.202,5916.42,66.693,5983.91,11789.64,11719.59,70.05,11787.27,0.035,0.3,61.58,1401.37,1115.21,2,"20x dilution needed for sulfate"," ","  ",1,"DRY CREEK","IA","WSA","Y","REACHWIDE","Y","S",47,"TPL",10170203,3.735,326,474,300,21,"CHIRONOMIDAE-STICTOCHIRONOMUS",35.609756098,66.341463415,78.048780488,2.1103878157,0.1974776919,5.8413333333,9,42.857142857,81.333333333,1,4.7619047619,3.6666666667,0,0,0,1,4.7619047619,2,2,9.5238095238,5.6666666667,7,33.333333333,9.3333333333,4,19.047619048,6.6666666667,0,0,0,1,4.7619047619,0.3333333333,1,4.7619047619,1.3333333333,0,0,0,2,9.5238095238,2.3333333333,3,14.285714286,34.333333333,12,57.142857143,84,4,19.047619048,4,4,19.047619048,9,1,4.7619047619,15.666666667,3,14.285714286,5.3333333333,11,52.380952381,85.333333333,7,33.333333333,9.3333333333,1,4.7619047619,0.3333333333,2,9.5238095238,5,7,33.333333333,33.333333333,4,19.047619048,52,7,33.333333333,9.3333333333,5,23.80952381,25.333333333,8,38.095238095,74.333333333,3,14.285714286,10,1,4.7619047619,3.6666666667,7,33.333333333,26.333333333,5.3333333333,14.285714286,3,38.666666667,47.619047619,10,90.666666667,66.666666667,14,0,0,0,3,1.1480370285,0.0016580448,3.75,3.9794762258,19.798618832,0.6274854536,3.9794762258,3.75,1.1764705882,0,0,15.889053779,0.48227705,"06/22/2004",NA,NA,NA,0.51,18.1101,"QVAL",".","Yes",NA
"12","IAW02344-0104",2004,13.51,0.44,0.4,5.97,90.37,4.33,45.12,399,0.782,"Yes","07/08/2004",2,"F",7.94,"H5",767,"H8",4530.8,"H8",6.75,"H5",17.2,"H15",15,"H4",2.48," ",53.59,"H110",84," ",0.9,"H197",4522.8,"H266",2325.5," ",760.4,"H232",35.9," ",1.1," ",1694.8,"H26",1160.6,"H26",922.8,"H26",16588,"H39",0,"H203B",17.69," ",0.011,0.871,4332.16,35.377,4368.11,7645.63,8146.66,-501.03,7644.59,0.021,-3.17,24.63,917.32,806.93,2," "," ","  ",1,"BATTLE CREEK","IA","WSA","Y","REACHWIDE","Y","T",47,"TPL",10230005,1.784211,409,467,300,27,"CHIRONOMIDAE-CRICOTOPUS",30.869565217,67.826086957,75.652173913,2.2225034875,0.1915311909,6.927,7,25.925925926,44.666666667,2,7.4074074074,2,0,0,0,3,11.111111111,3.6666666667,5,18.518518519,5.6666666667,10,37.037037037,45.333333333,4,14.814814815,17.666666667,1,3.7037037037,0.3333333333,2,7.4074074074,1.6666666667,2,7.4074074074,2.6666666667,0,0,0,3,11.111111111,25.666666667,7,25.925925926,30.666666667,12,44.444444444,74,7,25.925925926,5.6666666667,5,18.518518519,9.6666666667,2,7.4074074074,24,6,22.222222222,7.3333333333,11,40.740740741,48.333333333,9,33.333333333,44,1,3.7037037037,0.3333333333,6,22.222222222,10.333333333,6,22.222222222,5.3333333333,5,18.518518519,40,8,29.62962963,43.666666667,11,40.740740741,56.333333333,6,22.222222222,51.666666667,4,14.814814815,7.6666666667,0,0,0,6,22.222222222,30,10.666666667,25.925925926,7,16,48.148148148,13,56,66.666666667,18,0,0,1,6,3.5698757454,5.5284741566,5,4.6164970883,42.858078317,0.6274854536,4.6164970883,5,4.7058823529,1,1.2678308706,28.696159609,0.85445463,"07/08/2004",NA,NA,NA,0.18,6.3918,"QVAL",".","Yes",NA
"13","IAW02344-0105",2004,438.22,1.3,0.14,1.42,94.9,2.98,6.41,317,0.795,"Yes","06/30/2004",1,"F",8.03," ",682," ",5394.8," ",61.7," ",194.2,"H19",10," ",2.54," ",63.79,"H6",225," ",3.5,"H205",3981,"H274",2443.1," ",536.3,"H240",58.4," ",2.4," ",574.7,"H9",708.3,"H9",640.9,"H9",10750," ",2.4,"H211",15.94,"H8",0.009,1.072,5176.264,52.004,5228.98,7021.07,7153.13,-132.06,7018.82,0.018,-0.93,25.25,777.17,710.89,2," "," ","  ",1,"MOSQUITO CREEK","IA","WSA","Y","REACHWIDE","Y","T",47,"TPL",10230006,7.733333,194,247,247,35,"LEPTOHYPHIDAE-TRICORYTHODES",17.098445596,37.823834197,51.813471503,3.0168006838,0.0727804773,4.4923076923,16,45.714285714,25.910931174,7,20,59.91902834,0,0,0,1,2.8571428571,0.4048582996,8,22.857142857,60.32388664,5,14.285714286,8.0971659919,1,2.8571428571,1.6194331984,1,2.8571428571,0.4048582996,1,2.8571428571,1.6194331984,1,2.8571428571,0.4048582996,1,2.8571428571,1.6194331984,2,5.7142857143,3.2388663968,5,14.285714286,11.740890688,16,45.714285714,54.655870445,7,20,8.9068825911,2,5.7142857143,3.6437246964,7,20,33.198380567,4,11.428571429,11.336032389,23,65.714285714,78.137651822,7,20,9.7165991903,0,0,0,8,22.857142857,24.696356275,15,42.857142857,58.704453441,7,20,9.3117408907,4,11.428571429,6.4777327935,10,28.571428571,23.481781377,9,25.714285714,10.931174089,3,8.5714285714,9.7165991903,4,11.428571429,38.461538462,11,31.428571429,25.506072874,24.696356275,22.857142857,8,83.400809717,65.714285714,23,92.712550607,85.714285714,30,0,0,6,4,4.7380567736,4.312574612,1.25,9.12954934,49.050301209,7.4913834785,9.12954934,1.25,4.1176470588,6,7.5548976067,59.23912914,1.11577409,"06/30/2004",NA,NA,NA,2.59,91.9709,"QVAL",".","Yes",NA
"14","IAW02344-0106",2004,87.91,0.66,1.21,1,92.49,2.71,3.6,332,0.891,"Yes","06/29/2004",1,"F",7.91," ",415,"H8",2458.4," ",47.8," ",98.2,"H15",10," ",1.34," ",31.75," ",182," ",1.2," ",2375.9," ",1287," ",431.9,"H241",15.9," ",1.5," ",267.7," ",1073.9,"H10",305.9,"H10",15925," ",0.1,"H212",17.94,"H9",0.012,0.813,2562.871,19.532,2583.03,4112.12,4230.65,-118.53,4110.66,0.01,-1.42,13.33,469.43,440.13,2," ","UNDER BRIDGE","  ",1,"WEST TARKIO CREEK","IA","WSA","Y","REACHWIDE","Y","T",47,"TPL",10240005,5.225,140,152,152,36,"CHIRONOMIDAE-CRYPTOCHIRONOMUS",11.538461538,33.076923077,48.461538462,3.1021813859,0.0623668639,6.1736842105,14,38.888888889,44.736842105,5,13.888888889,9.8684210526,0,0,0,2,5.5555555556,5.2631578947,7,19.444444444,15.131578947,7,19.444444444,26.973684211,2,5.5555555556,17.105263158,1,2.7777777778,1.3157894737,2,5.5555555556,1.3157894737,4,11.111111111,8.5526315789,0,0,0,2,5.5555555556,7.8947368421,4,11.111111111,28.947368421,20,55.555555556,48.684210526,8,22.222222222,17.763157895,3,8.3333333333,11.184210526,6,16.666666667,13.815789474,3,8.3333333333,7.2368421053,22,61.111111111,46.710526316,10,27.777777778,44.736842105,1,2.7777777778,1.3157894737,6,16.666666667,9.2105263158,14,38.888888889,33.552631579,5,13.888888889,20.394736842,9,25,34.210526316,11,30.555555556,36.184210526,10,27.777777778,38.815789474,3,8.3333333333,11.184210526,1,2.7777777778,0.6578947368,13,36.111111111,23.026315789,10.526315789,19.444444444,7,44.078947368,58.333333333,21,64.473684211,72.222222222,26,0,0,4,3,3.8191826722,3.5940885175,2.5,9.6146669653,44.213230258,1.8160968162,9.6146669653,2.5,4.7058823529,4,2.8670120898,42.50609704,0.90381411,"06/29/2004",NA,NA,NA,0.58,20.5958,"QVAL",".","Yes",NA
"15","IAW02344-0108",2004,233.08,5.78,1.12,1.56,89.08,2.23,6.48,181,0.891,"Yes","08/03/2004",1,"F",8.14," ",670,"H8",5862.6,"H8",3.73," ",15.1," ",10," ",2.59," ",69.03,"H13",102," ",0,"H204B",4007.5,"H205",2877.6," ",318.7," ",39.3," ",3.6," ",830.9," ",234.7," ",476.3," ",3638," ",0,"H196B",13.24,"H9",0.007,1.38,5619.86,72.735,5693.59,7246.39,7235.83,10.56,7243.05,0.019,0.07,25.82,784.91,704.97,2," "," ","  ",1,"BROPHY CREEK","IA","WSA","Y","REACHWIDE","Y","S",47,"TPL",7080103,15.385,230,235,235,27,"CHIRONOMIDAE-PROCLADIUS",35.497835498,53.67965368,67.965367965,2.3641210963,0.1642960214,7.3625531915,14,51.851851852,82.553191489,2,7.4074074074,1.2765957447,0,0,0,1,3.7037037037,0.4255319149,3,11.111111111,1.7021276596,5,18.518518519,8.5106382979,1,3.7037037037,0.8510638298,0,0,0,1,3.7037037037,0.4255319149,2,7.4074074074,5.5319148936,0,0,0,2,7.4074074074,6.8085106383,2,7.4074074074,8.5106382979,14,51.851851852,35.319148936,7,25.925925926,47.659574468,2,7.4074074074,4.6808510638,3,11.111111111,8.5106382979,1,3.7037037037,6.8085106383,15,55.555555556,23.829787234,11,40.740740741,69.361702128,0,0,0,3,11.111111111,7.6595744681,10,37.037037037,20.425531915,5,18.518518519,13.191489362,9,33.333333333,58.723404255,7,25.925925926,26.808510638,10,37.037037037,24.680851064,3,11.111111111,13.617021277,0,0,0,8,29.62962963,47.659574468,7.6595744681,11.111111111,3,28.085106383,48.148148148,13,41.276595745,66.666666667,18,0,0,1,1,1.5754203315,0.3701124523,1.25,5.4211425926,17.694458961,0.1296154288,5.4211425926,1.25,2.3529411765,1,0,16.922831996,0.8762093,"08/03/2004",NA,NA,NA,0.63,22.3713,"QVAL",".","Yes",NA
"16","IAW02344-0109",2004,848.96,2.12,0.72,1.84,90.24,2.62,9.33,247,0.861,"Yes","09/06/2004",1,"E",8.1," ",534," ",3719.8," ",1.85,"H4",14.7," ",0," ",2.11," ",43.63,"H4",77," ",0,"B",3503,"H186",1787.6," ",329.3," ",38.4,"H185",2.1," ",1106,"H10",303.5,"H10",553.4,"H10",4638," ",0,"B",8.41,"H8",0.008,1.259,3548.068,41.88,3590.97,5660.21,5554.19,106.02,5658.19,0.015,0.95,20.98,635.96,563.93,2," ","TRANSECT E IS X-POINT","  ",1,"WOLF CR.","IA","WSA","Y","REACHWIDE","Y","T",47,"TPL",7080205,24.115,462,500,300,33,"CHIRONOMIDAE-RHEOTANYTARSUS",26.334519573,55.516014235,68.683274021,2.5648071983,0.1346107572,5.386,15,45.454545455,59.333333333,5,15.151515152,10.666666667,0,0,0,4,12.121212121,3,9,27.272727273,13.666666667,3,9.0909090909,3.3333333333,0,0,0,1,3.0303030303,0.3333333333,1,3.0303030303,2.6666666667,2,6.0606060606,2.6666666667,0,0,0,2,6.0606060606,0.6666666667,8,24.242424242,65.333333333,15,45.454545455,33.666666667,8,24.242424242,6,5,15.151515152,5,6,18.181818182,9.6666666667,7,21.212121212,12.333333333,18,54.545454545,78.666666667,8,24.242424242,9,0,0,0,10,30.303030303,21.333333333,10,30.303030303,29,7,21.212121212,42.666666667,6,18.181818182,7,15,45.454545455,73.333333333,8,24.242424242,14.333333333,4,12.121212121,10,1,3.0303030303,1,9,27.272727273,10.666666667,21.333333333,30.303030303,10,50.333333333,60.606060606,20,93,81.818181818,27,0,0,4,7,5.9269594165,4.8250611969,5,6.5614045356,55.522375248,1.6321319436,6.5614045356,5,7.0588235294,4,5.2221698854,49.12421649,1.25307209,"09/06/2004",NA,NA,NA,1.36,48.2936,"QVAL",".","Yes",NA
"17","IAW02344-0110",2004,1876.48,1.44,0.28,1.03,93.99,2.67,8.1,322,0.763,"Yes","09/11/2004",1,"F",8.16," ",631," ",4662.9," ",3.65,"H4",55," ",10,"H4",2.17," ",49.69,"H48",83," ",8.6," ",3474.4," ",2439.6," ",638.7," ",79.4," ",1.5," ",1511.3,"H11",352.2,"H11",649.1,"H11",5363,"H80",0,"B",12.34,"H10",0.007,1.445,4046.77,54.844,4102.79,6633.5,6615.67,17.83,6632.09,0.018,0.13,21.65,753.61,658.66,3," "," ","  ",1,"MAPLE RIVER","IA","WSA","Y","REACHWIDE","Y","T",47,"TPL",10230005,21.36,44,54,54,15,"CHIRONOMIDAE-CHERNOVSKIIA",31.818181818,61.363636364,75,2.2022011657,0.1632231405,5.6203703704,11,73.333333333,88.888888889,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6666666667,1.8518518519,1,6.6666666667,1.8518518519,0,0,0,0,0,0,1,6.6666666667,1.8518518519,0,0,0,0,0,0,0,0,18.518518519,10,66.666666667,50,1,6.6666666667,5.5555555556,2,13.333333333,3.7037037037,3,20,18.518518519,1,6.6666666667,9.2592592593,12,80,85.185185185,2,13.333333333,5.5555555556,0,0,0,1,6.6666666667,9.2592592593,8,53.333333333,31.481481481,4,26.666666667,53.703703704,2,13.333333333,5.5555555556,4,26.666666667,20.37037037,6,40,42.592592593,3,20,18.518518519,0,0,0,6,40,14.814814815,9.2592592593,6.6666666667,1,40.740740741,60,9,94.444444444,86.666666667,13,0,0,0,1,0,0,1.25,4.5011429867,11.251904978,0,4.5011429867,1.25,0.5882352941,0,6.8969487622,22.060545072,0.19315263,"09/11/2004",NA,NA,NA,2.8,99.428,"QVAL",".","Yes",NA
"18","IAW02344-0111",2004,942.91,0.95,0.55,2.47,92.51,2.78,14.54,358,0.776,"Yes","08/18/2004",1,"F",8.31,"H5",834,"H8",4729.8,"H9",5.88,"H5",33.4,"H15",15," ",4.33," ",51.77,"H12",593," ",0.7," ",4509.5,"H198",2744.3," ",1658.6,"H195",211.1,"H196",3.9," ",2300.6," ",684.6," ",1430.3," ",10475," ",32.7,"H182",15.37,"H8",0.005,2.042,4223.478,80.852,4306.09,9126.94,8721.93,405.01,9123.44,0.023,2.27,43.15,1048.5,907.11,2," "," ","  ",1,"NORTH RACOON RIVER","IA","WSA","Y","REACHWIDE","Y","T",47,"TPL",7100006,16.035,207,214,214,34,"CHIRONOMIDAE-CHIRONOMUS",19.806763285,45.410628019,62.801932367,2.7487750077,0.0969217485,5.2598130841,16,47.058823529,66.822429907,11,32.352941176,25.23364486,0,0,0,1,2.9411764706,0.4672897196,12,35.294117647,25.700934579,1,2.9411764706,0.4672897196,0,0,0,0,0,0,0,0,0,3,8.8235294118,5.6074766355,0,0,0,1,2.9411764706,0.4672897196,3,8.8235294118,20.093457944,22,64.705882353,76.168224299,1,2.9411764706,0.9345794393,6,17.647058824,10.747663551,8,23.529411765,22.429906542,7,20.588235294,17.757009346,21,61.764705882,60.280373832,4,11.764705882,21.028037383,0,0,0,10,29.411764706,19.626168224,13,38.235294118,42.523364486,6,17.647058824,16.822429907,3,8.8235294118,20.093457944,10,29.411764706,21.495327103,10,29.411764706,31.308411215,6,17.647058824,17.289719626,6,17.647058824,8.8785046729,9,26.470588235,29.906542056,19.626168224,29.411764706,10,62.14953271,67.647058824,23,78.971962617,85.294117647,29,0,0,10,7,8.0867306535,3.0251515648,6.25,7.6066761803,69.947597331,3.1434050709,7.6066761803,6.25,4.1176470588,10,8.4547394087,65.954112865,0.66658565,"08/18/2004",NA,NA,NA,0.73,25.9223,"QVAL",".","Yes",NA
"19","IAW02344-0112",2004,64.54,0.57,0.21,1.66,93.68,2.69,4.17,387,0.748,"Yes","07/27/2004",1,"F",8.09,"H6",653,"H8",4837.4,"H10",2.06,"H7",2.5,"H16",10," ",3.86," ",56.98,"H20",45," ",0.8,"H211",3885.5,"H212",2555," ",323.1," ",37.7," ",1.9," ",701.2," ",879.3," ",616," ",13138," ",5.3,"H202",17.23," ",0.008,1.23,4632.733,53.439,4687.09,6803.17,6883.97,-80.81,6801.34,0.018,-0.59,38.45,761.59,694.1,2," "," ","  ",1,"MONTGOMERY CREEK","IA","WSA","Y","REACHWIDE","Y","S",47,"TPL",10230003,4.705,480,498,300,26,"CHIRONOMIDAE-CLADOTANYTARSUS",63.356164384,72.602739726,80.479452055,1.6942411733,0.4116156877,5.734,16,61.538461538,88.333333333,2,7.6923076923,3.6666666667,0,0,0,1,3.8461538462,0.3333333333,3,11.538461538,4,5,19.230769231,2.6666666667,1,3.8461538462,0.3333333333,0,0,0,1,3.8461538462,0.6666666667,1,3.8461538462,4.6666666667,1,3.8461538462,0.3333333333,2,7.6923076923,1.3333333333,4,15.384615385,69.333333333,14,53.846153846,86.333333333,6,23.076923077,6,2,7.6923076923,5.3333333333,4,15.384615385,2.6666666667,2,7.6923076923,7.6666666667,15,57.692307692,84.333333333,9,34.615384615,8,0,0,0,3,11.538461538,8,8,30.769230769,14.333333333,8,30.769230769,72.333333333,7,26.923076923,5.3333333333,8,30.769230769,13.666666667,7,26.923076923,10.333333333,3,11.538461538,63.666666667,0,0,0,11,42.307692308,14.333333333,8,11.538461538,3,22.333333333,42.307692308,11,94.666666667,73.076923077,19,0,0,1,2,1.6904850669,3.8916863081,1.25,1.6150066667,19.078630069,0.4181841015,1.6150066667,1.25,2.9411764706,1,2.2027368141,15.711840088,1.20111639,"07/27/2004",NA,NA,NA,0.07,2.4857,"QVAL",".","Yes",NA
"20","IAW02344-0113",2004,101.29,0.25,0.09,0.43,96.75,2.43,4.98,381,0.689,"Yes","06/23/2004",1,"F",8," ",874," ",5201.3," ",29.5," ",103.6," ",10," ",2.36," ",55.36,"H6",153," ",0,"B",6162.1,"H244",2672.7,"H288",588.1," ",36.9," ",2.6," ",2601.1,"H60",1372.1,"H80",538.8,"H60",20250," ",0,"H218B",19.32," ",0.01,1,4487.704,42.077,4530.47,9462.34,9042.8,419.54,9459.81,0.026,2.27,23.49,1090.48,935.31,1," "," ","  ",1,"JOHNS CREEK","IA","WSA","Y","REACHWIDE","Y","T",47,"TPL",10230004,6.11,35,38,38,12,"CHIRONOMIDAE-STICTOCHIRONOMUS",34.285714286,60,74.285714286,2.1020347257,0.172244898,5.8184210526,5,41.666666667,52.631578947,2,16.666666667,15.789473684,0,0,0,0,0,0,2,16.666666667,15.789473684,4,33.333333333,28.947368421,1,8.3333333333,7.8947368421,0,0,0,1,8.3333333333,5.2631578947,1,8.3333333333,2.6315789474,0,0,0,1,8.3333333333,13.157894737,0,0,7.8947368421,5,41.666666667,63.157894737,2,16.666666667,7.8947368421,3,25,23.684210526,3,25,15.789473684,2,16.666666667,10.526315789,6,50,60.526315789,4,33.333333333,28.947368421,0,0,0,2,16.666666667,10.526315789,5,41.666666667,50,1,8.3333333333,10.526315789,4,33.333333333,28.947368421,2,16.666666667,7.8947368421,4,33.333333333,57.894736842,2,16.666666667,10.526315789,2,16.666666667,13.157894737,2,16.666666667,7.8947368421,10.526315789,16.666666667,2,60.526315789,58.333333333,7,71.052631579,66.666666667,8,0,0,1,2,3.0712618919,1.6597028784,2.5,3.9320154868,23.604967095,1.898715771,3.9320154868,2.5,0,1,0,15.551218763,0.28979211,"06/23/2004",NA,NA,NA,0.78,27.6978,"QVAL",".","Yes",NA
"21","IAW02344-0114",2004,22.61,4.94,1.38,7.67,80.19,4.88,36.74,324,0.882,"Yes","06/28/2004",1,"F",6.97,"H4",576," ",3533.1," ",5.07," ",7.4," ",15,"H4",6.43," ",39.24,"H4",557," ",0.3," ",3441.4,"H239",1270.5," ",1523.8,"H242",173.3," ",1.9," ",949," ",320.4," ",1386.8," ",5863," ",2.2,"H213",6.19," ",0.107,0.093,2631.669,2.303,2633.78,6411.02,5290.22,1120.8,6409.07,0.014,9.58,62.79,683.13,618.41,2," "," ","  ",1,"MIDDLE FORK GRAND RIVER","IA","WSA","Y","REACHWIDE","Y","T",40,"TPL",10280101,2.575,66,135,135,10,"CHIRONOMIDAE-THIENEMANNIELLA",34.848484848,74.242424242,90.909090909,1.7701444664,0.2190082645,6.1251851852,7,70,94.074074074,0,0,0,0,0,0,0,0,0,0,0,0,2,20,2.2222222222,1,10,0.7407407407,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1.4814814815,2,20,55.555555556,6,60,82.962962963,1,10,0.7407407407,1,10,0.7407407407,2,20,16.296296296,0,0,0,6,60,89.62962963,4,40,10.37037037,0,0,0,0,0,0,3,30,32.592592593,4,40,57.777777778,3,30,9.6296296296,4,40,20.740740741,3,30,64.444444444,4,40,14.074074074,0,0,0,4,40,22.962962963,0,0,0,32.592592593,30,3,90.37037037,70,7,0,0,0,0,0,2.8203342618,0,2.0462753773,8.1110160653,0,2.0462753773,0,0.5882352941,0,1.1398963731,6.2906784075,0.4801607,"06/28/2004",NA,NA,NA,0.01,0.3551,"QVAL",".","Yes",NA
"22","IAW02344-0115",2004,657.87,3.09,2.12,1.52,85.7,2.65,6.15,311,0.893,"Yes","08/17/2004",1,"F",8.17," ",436,"H8",3212.5,"H8",5.51," ",18.2,"H15",15," ",2.44," ",38.13," ",141," ",0.7," ",2942.8," ",1231," ",497.6," ",64.6," ",0.9," ",768.8," ",347.3," ",361.4," ",5063," ",15.3,"H183",11.85,"H9",0.007,1.479,3106.277,43.078,3150.63,4736.87,4628.38,108.49,4736.07,0.012,1.16,24.34,525.38,472.35,2," "," ","  ",1,"EAST NODAWAY RIVER","IA","WSA","Y","REACHWIDE","Y","T",47,"TPL",10240010,19.5,219,241,241,23,"HYDROPSYCHIDAE-CHEUMATOPSYCHE",29.72972973,73.873873874,86.036036036,1.9741545058,0.2059491924,5.3182572614,3,13.043478261,16.182572614,6,26.086956522,19.502074689,0,0,0,6,26.086956522,29.875518672,12,52.173913043,49.377593361,3,13.043478261,27.800829876,1,4.347826087,0.4149377593,1,4.347826087,1.6597510373,1,4.347826087,0.4149377593,1,4.347826087,0.4149377593,0,0,0,1,4.347826087,26.970954357,6,26.086956522,31.950207469,7,30.434782609,59.336099585,4,17.391304348,3.3195020747,1,4.347826087,2.0746887967,3,13.043478261,1.6597510373,5,21.739130435,15.767634855,11,47.826086957,45.228215768,4,17.391304348,28.215767635,1,4.347826087,0.4149377593,8,34.782608696,17.427385892,6,26.086956522,35.269709544,1,4.347826087,7.8838174274,4,17.391304348,28.215767635,10,43.47826087,60.165975104,4,17.391304348,17.842323651,3,13.043478261,1.244813278,2,8.6956521739,4.979253112,3,13.043478261,12.44813278,17.842323651,39.130434783,9,53.112033195,65.217391304,15,60.995850622,69.565217391,16,0,0,5,5,10,7.2105486254,0,3.2054233287,50.69328659,6.1167390884,3.2054233287,0,4.1176470588,5,5.4952316588,39.891735225,0.93258228,"08/17/2004",NA,NA,NA,0.63,22.3713,"QVAL",".","Yes",NA
"23","IAW02344-0117",2004,643.87,4.34,0.95,2.39,86.88,2.72,14.09,189,0.911,"Yes","07/14/2004",1,"F",7.95,"H5",505,"H8",3524.5,"H8",39.8," ",100,"H15",10," ",3.23," ",42.8,"H5",423," ",0,"H191B",2551.5,"H253",1840," ",527.2," ",69.6," ",3.4," ",528.2,"H20",598.3,"H20",667.7,"H20",9094,"H37",0,"H197B",16.13,"H9",0.011,0.891,3462.097,28.931,3491.68,4991.48,5286.11,-294.63,4988.26,0.013,-2.87,32.15,573.19,526.74,2," "," ","  ",1,"OLD MANS CREEK","IA","WSA","Y","REACHWIDE","Y","S",72,"TPL",7080209,18.81,46,48,48,18,"CHIRONOMIDAE-LOPESCLADIUS",34.782608696,50,63.043478261,2.4082221564,0.1531190926,5.53125,9,50,66.666666667,5,27.777777778,20.833333333,0,0,0,1,5.5555555556,4.1666666667,6,33.333333333,25,2,11.111111111,6.25,0,0,0,0,0,0,1,5.5555555556,2.0833333333,0,0,0,1,5.5555555556,4.1666666667,0,0,0,2,11.111111111,6.25,13,72.222222222,83.333333333,2,11.111111111,6.25,0,0,0,6,33.333333333,20.833333333,2,11.111111111,10.416666667,11,61.111111111,41.666666667,4,22.222222222,41.666666667,0,0,0,3,16.666666667,12.5,9,50,37.5,2,11.111111111,6.25,3,16.666666667,37.5,4,22.222222222,14.583333333,6,33.333333333,45.833333333,1,5.5555555556,6.25,3,16.666666667,10.416666667,6,33.333333333,31.25,12.5,16.666666667,3,50,66.666666667,12,56.25,77.777777778,14,0,0,4,2,7.5587865733,1.6597028784,0,5.6717167979,34.817010416,3.0553811378,5.6717167979,0,0.5882352941,4,5.7455382844,31.76811919,0.45015451,"07/14/2004",NA,NA,NA,4.23,150.2073,"QVAL",".","Yes",NA
